Date,Cumulative Total Return (Net Dividends)
1990-12-31,3047.072
1991-01-02,3011.2166
1991-01-03,2968.002
1991-01-04,2960.377
1991-01-07,2908.0056
1991-01-08,2902.8706
1991-01-09,2870.5815
1991-01-10,2899.5825
1991-01-11,2906.2756
1991-01-14,2880.8872
1991-01-15,2892.8127
1991-01-16,2916.2173
1991-01-17,3028.7876
1991-01-18,3069.7495
1991-01-21,3058.5867
1991-01-22,3032.4089
1991-01-23,3050.5369
1991-01-24,3094.6704
1991-01-25,3107.1226
1991-01-28,3107.3352
1991-01-29,3106.3835
1991-01-30,3155.094
1991-01-31,3183.9595
1991-02-01,3175.7441
1991-02-04,3228.4595
1991-02-05,3258.22
1991-02-06,3323.4519
1991-02-07,3309.6536
1991-02-08,3337.2195
1991-02-11,3427.0742
1991-02-12,3398.1375
1991-02-13,3432.5603
1991-02-14,3386.7249
1991-02-15,3433.7485
1991-02-19,3437.1792
1991-02-20,3396.5657
1991-02-21,3394.9888
1991-02-22,3402.3015
1991-02-25,3418.864
1991-02-26,3376.8416
1991-02-27,3424.2371
1991-02-28,3418.5229
1991-03-01,3451.4065
1991-03-04,3441.6167
1991-03-05,3512.8774
1991-03-06,3507.7415
1991-03-07,3505.5415
1991-03-08,3496.9553
1991-03-11,3478.886
1991-03-12,3450.9443
1991-03-13,3494.7019
1991-03-14,3484.5234
1991-03-15,3485.3872
1991-03-18,3471.2529
1991-03-19,3418.5017
1991-03-20,3431.3213
1991-03-21,3418.5164
1991-03-22,3428.7861
1991-03-25,3451.9163
1991-03-26,3514.0596
1991-03-27,3505.0237
1991-03-28,3503.814
1991-04-01,3467.1003
1991-04-02,3546.0715
1991-04-03,3541.0049
1991-04-04,3550.5847
1991-04-05,3508.2729
1991-04-08,3540.0813
1991-04-09,3491.3218
1991-04-10,3487.396
1991-04-11,3530.4661
1991-04-12,3557.0962
1991-04-15,3565.3838
1991-04-16,3627.2708
1991-04-17,3654.6147
1991-04-18,3635.4785
1991-04-19,3594.6602
1991-04-22,3563.6858
1991-04-23,3571.4841
1991-04-24,3581.293
1991-04-25,3547.7126
1991-04-26,3545.8638
1991-04-29,3494.9937
1991-04-30,3512.1277
1991-05-01,3559.6829
1991-05-02,3562.0352
1991-05-03,3565.1643
1991-05-06,3560.6763
1991-05-07,3535.8948
1991-05-08,3547.4028
1991-05-09,3594.8357
1991-05-10,3523.072
1991-05-13,3533.9204
1991-05-14,3484.6748
1991-05-15,3455.728
1991-05-16,3491.3213
1991-05-17,3495.0801
1991-05-20,3494.8213
1991-05-21,3524.7908
1991-05-22,3533.0139
1991-05-23,3521.2542
1991-05-24,3546.6558
1991-05-28,3590.7776
1991-05-29,3599.0974
1991-05-30,3639.5376
1991-05-31,3667.9438
1991-06-03,3652.0789
1991-06-04,3649.4011
1991-06-05,3623.8289
1991-06-06,3609.9666
1991-06-07,3569.4021
1991-06-10,3562.2222
1991-06-11,3586.9497
1991-06-12,3544.3823
1991-06-13,3554.1748
1991-06-14,3599.2695
1991-06-17,3578.4924
1991-06-18,3563.9141
1991-06-19,3530.0662
1991-06-20,3533.3025
1991-06-21,3555.8521
1991-06-24,3491.8958
1991-06-25,3489.2495
1991-06-26,3498.4514
1991-06-27,3525.6846
1991-06-28,3495.2839
1991-07-01,3560.9026
1991-07-02,3556.5435
1991-07-03,3517.9089
1991-07-05,3525.79
1991-07-08,3563.2488
1991-07-09,3545.865
1991-07-10,3542.2878
1991-07-11,3554.2183
1991-07-12,3586.0134
1991-07-15,3607.4146
1991-07-16,3599.2715
1991-07-17,3595.9751
1991-07-18,3636.6021
1991-07-19,3625.5027
1991-07-22,3612.7817
1991-07-23,3579.2561
1991-07-24,3571.7178
1991-07-25,3594.3853
1991-07-26,3594.3267
1991-07-29,3616.5457
1991-07-30,3651.8833
1991-07-31,3662.7725
1991-08-01,3656.2734
1991-08-02,3657.3787
1991-08-05,3638.3054
1991-08-06,3694.115
1991-08-07,3695.0435
1991-08-08,3683.585
1991-08-09,3663.4451
1991-08-12,3673.2058
1991-08-13,3688.9639
1991-08-14,3692.2327
1991-08-15,3686.9497
1991-08-16,3651.0505
1991-08-19,3563.144
1991-08-20,3592.04
1991-08-21,3700.7205
1991-08-22,3707.9954
1991-08-23,3735.6536
1991-08-26,3733.8342
1991-08-27,3727.0181
1991-08-28,3762.1406
1991-08-29,3760.5364
1991-08-30,3751.4758
1991-09-03,3720.0522
1991-09-04,3699.0605
1991-09-05,3691.0862
1991-09-06,3690.7839
1991-09-09,3687.0076
1991-09-10,3649.241
1991-09-11,3654.429
1991-09-12,3676.448
1991-09-13,3640.0078
1991-09-16,3662.9062
1991-09-17,3660.4915
1991-09-18,3674.55
1991-09-19,3680.6477
1991-09-20,3684.8445
1991-09-23,3665.3699
1991-09-24,3684.3342
1991-09-25,3676.4417
1991-09-26,3672.6348
1991-09-27,3666.8972
1991-09-30,3687.0234
1991-10-01,3700.2517
1991-10-02,3691.0793
1991-10-03,3654.1562
1991-10-04,3624.4885
1991-10-07,3607.7209
1991-10-08,3619.4326
1991-10-09,3581.6292
1991-10-10,3618.2769
1991-10-11,3627.6953
1991-10-14,3676.7529
1991-10-15,3721.2717
1991-10-16,3738.8193
1991-10-17,3730.3601
1991-10-18,3736.0288
1991-10-21,3711.9934
1991-10-22,3690.6257
1991-10-23,3691.7009
1991-10-24,3663.657
1991-10-25,3655.3665
1991-10-28,3708.1846
1991-10-29,3728.2749
1991-10-30,3742.7478
1991-10-31,3737.896
1991-11-01,3726.8999
1991-11-04,3719.8357
1991-11-05,3706.4456
1991-11-06,3719.759
1991-11-07,3757.0222
1991-11-08,3750.752
1991-11-11,3753.0061
1991-11-12,3788.7554
1991-11-13,3795.7312
1991-11-14,3793.5801
1991-11-15,3651.157
1991-11-18,3678.1094
1991-11-19,3621.1841
1991-11-20,3612.6958
1991-11-21,3627.7446
1991-11-22,3590.3508
1991-11-25,3583.3994
1991-11-26,3609.1433
1991-11-27,3595.8567
1991-11-29,3583.0791
1991-12-02,3645.1477
1991-12-03,3641.6726
1991-12-04,3633.1975
1991-12-05,3607.1716
1991-12-06,3623.8223
1991-12-09,3616.2573
1991-12-10,3613.9424
1991-12-11,3612.0171
1991-12-12,3649.9551
1991-12-13,3678.6741
1991-12-16,3678.7429
1991-12-17,3662.3435
1991-12-18,3669.6309
1991-12-19,3660.2363
1991-12-20,3704.7563
1991-12-23,3800.9387
1991-12-24,3828.0574
1991-12-26,3882.5076
1991-12-27,3899.4709
1991-12-30,3984.9111
1991-12-31,4004.105
1992-01-02,4005.865
1992-01-03,4026.4072
1992-01-06,4014.5315
1992-01-07,4009.187
1992-01-08,4016.0784
1992-01-09,4011.5115
1992-01-10,3986.8098
1992-01-13,3979.4211
1992-01-14,4039.6035
1992-01-15,4043.1616
1992-01-16,4018.0959
1992-01-17,4024.7424
1992-01-20,4000.1238
1992-01-21,3963.5847
1992-01-22,4017.6492
1992-01-23,3986.491
1992-01-24,3991.6377
1992-01-27,3987.5891
1992-01-28,3987.854
1992-01-29,3942.647
1992-01-30,3955.3899
1992-01-31,3927.6372
1992-02-03,3936.0203
1992-02-04,3980.1802
1992-02-05,3981.717
1992-02-06,3982.6353
1992-02-07,3956.4951
1992-02-10,3984.9316
1992-02-11,3985.28
1992-02-12,4018.7671
1992-02-13,3985.0583
1992-02-14,3974.52
1992-02-18,3924.3662
1992-02-19,3933.186
1992-02-20,3989.1926
1992-02-21,3965.0947
1992-02-24,3974.116
1992-02-25,3957.2146
1992-02-26,4005.6553
1992-02-27,3991.1226
1992-02-28,3979.7498
1992-03-02,3978.6133
1992-03-03,3983.9331
1992-03-04,3949.3679
1992-03-05,3921.7158
1992-03-06,3902.0078
1992-03-09,3910.4673
1992-03-10,3927.6519
1992-03-11,3899.4028
1992-03-12,3898.0923
1992-03-13,3917.5249
1992-03-16,3923.1555
1992-03-17,3955.1306
1992-03-18,3950.885
1992-03-19,3957.3979
1992-03-20,3972.2871
1992-03-23,3958.5581
1992-03-24,3948.3833
1992-03-25,3937.0151
1992-03-26,3940.5188
1992-03-27,3897.4058
1992-03-30,3893.384
1992-03-31,3900.3816
1992-04-01,3905.8672
1992-04-02,3869.0295
1992-04-03,3879.7515
1992-04-06,3921.5339
1992-04-07,3847.0437
1992-04-08,3811.7437
1992-04-09,3872.9595
1992-04-10,3909.5208
1992-04-13,3927.3574
1992-04-14,3989.9377
1992-04-15,4028.5173
1992-04-16,4026.3782
1992-04-20,3968.4114
1992-04-21,3969.5149
1992-04-22,3965.051
1992-04-23,3982.866
1992-04-24,3957.5042
1992-04-27,3952.5374
1992-04-28,3959.8296
1992-04-29,3988.7119
1992-04-30,4017.8096
1992-05-01,3993.8508
1992-05-04,4039.3774
1992-05-05,4039.3574
1992-05-06,4039.2322
1992-05-07,4033.6733
1992-05-08,4035.8079
1992-05-11,4061.8865
1992-05-12,4040.2617
1992-05-13,4042.1445
1992-05-14,4009.5513
1992-05-15,3981.3137
1992-05-18,4009.9929
1992-05-19,4045.6165
1992-05-20,4036.0879
1992-05-21,4008.3418
1992-05-22,4023.4072
1992-05-26,3998.4871
1992-05-27,4006.1978
1992-05-28,4052.0361
1992-05-29,4038.3013
1992-06-01,4059.1147
1992-06-02,4022.583
1992-06-03,4033.5862
1992-06-04,4020.8389
1992-06-05,4023.0642
1992-06-08,4022.3413
1992-06-09,3991.1287
1992-06-10,3963.1401
1992-06-11,3981.1882
1992-06-12,3988.3779
1992-06-15,3993.8259
1992-06-16,3974.5537
1992-06-17,3914.0938
1992-06-18,3901.2393
1992-06-19,3928.3252
1992-06-22,3925.6904
1992-06-23,3932.1208
1992-06-24,3932.2437
1992-06-25,3925.2495
1992-06-26,3929.5154
1992-06-29,3984.6978
1992-06-30,3976.7405
1992-07-01,4024.1577
1992-07-02,4013.1274
1992-07-06,4035.8777
1992-07-07,3989.2627
1992-07-08,4000.4563
1992-07-09,4040.2539
1992-07-10,4044.1594
1992-07-13,4046.709
1992-07-14,4074.9009
1992-07-15,4069.1035
1992-07-16,4073.8179
1992-07-17,4054.7729
1992-07-20,4036.4182
1992-07-21,4036.6206
1992-07-22,4008.3274
1992-07-23,4019.886
1992-07-24,4015.0872
1992-07-27,4015.3018
1992-07-28,4075.7251
1992-07-29,4123.1396
1992-07-30,4140.147
1992-07-31,4143.2808
1992-08-03,4153.3457
1992-08-04,4147.7236
1992-08-05,4126.04
1992-08-06,4111.5513
1992-08-07,4096.1748
1992-08-10,4103.4502
1992-08-11,4098.4087
1992-08-12,4087.418
1992-08-13,4087.1448
1992-08-14,4109.7529
1992-08-17,4118.8442
1992-08-18,4125.769
1992-08-19,4094.2161
1992-08-20,4095.2126
1992-08-21,4061.105
1992-08-24,4020.1592
1992-08-25,4029.7634
1992-08-26,4049.708
1992-08-27,4050.0444
1992-08-28,4063.2441
1992-08-31,4056.4089
1992-09-01,4077.8542
1992-09-02,4097.375
1992-09-03,4097.6177
1992-09-04,4088.991
1992-09-08,4062.7043
1992-09-09,4083.6409
1992-09-10,4119.8765
1992-09-11,4116.1724
1992-09-14,4175.2563
1992-09-15,4120.4058
1992-09-16,4121.9136
1992-09-17,4122.1445
1992-09-18,4152.3076
1992-09-21,4145.2202
1992-09-22,4095.0017
1992-09-23,4098.1147
1992-09-24,4110.5122
1992-09-25,4069.2214
1992-09-28,4092.8193
1992-09-29,4094.9905
1992-09-30,4105.2632
1992-10-01,4090.136
1992-10-02,4031.5825
1992-10-05,4004.4561
1992-10-06,4000.6895
1992-10-07,3971.1816
1992-10-08,4006.7488
1992-10-09,3955.613
1992-10-12,4003.7573
1992-10-13,4022.509
1992-10-14,4023.2654
1992-10-15,4025.9009
1992-10-16,4047.3562
1992-10-19,4080.5251
1992-10-20,4085.7571
1992-10-21,4087.6714
1992-10-22,4079.9138
1992-10-23,4071.9167
1992-10-26,4113.6567
1992-10-27,4117.7778
1992-10-28,4134.3164
1992-10-29,4141.6895
1992-10-30,4119.7759
1992-11-02,4162.1709
1992-11-03,4134.8936
1992-11-04,4107.5259
1992-11-05,4122.8516
1992-11-06,4117.0347
1992-11-09,4127.6572
1992-11-10,4128.1943
1992-11-11,4164.3535
1992-11-12,4171.4404
1992-11-13,4167.3076
1992-11-16,4150.7822
1992-11-17,4137.4688
1992-11-18,4173.7842
1992-11-19,4181.6963
1992-11-20,4212.8003
1992-11-23,4197.8857
1992-11-24,4224.3472
1992-11-25,4240.6899
1992-11-27,4250.5625
1992-11-30,4263.4292
1992-12-01,4259.1191
1992-12-02,4250.7153
1992-12-03,4251.2153
1992-12-04,4273.3032
1992-12-07,4306.6899
1992-12-08,4323.9038
1992-12-09,4311.7861
1992-12-10,4301.5679
1992-12-11,4292.5073
1992-12-14,4283.7544
1992-12-15,4281.4312
1992-12-16,4270.8101
1992-12-17,4310.6396
1992-12-18,4369.9634
1992-12-21,4364.144
1992-12-22,4360.2021
1992-12-23,4347.333
1992-12-24,4357.2031
1992-12-28,4351.2588
1992-12-29,4339.6348
1992-12-30,4348.2573
1992-12-31,4316.9077
1993-01-04,4315.374
1993-01-05,4305.6509
1993-01-06,4307.4766
1993-01-07,4269.0337
1993-01-08,4252.1011
1993-01-11,4271.7397
1993-01-12,4272.6528
1993-01-13,4293.2461
1993-01-14,4322.769
1993-01-15,4335.481
1993-01-18,4332.3359
1993-01-19,4315.1265
1993-01-20,4297.2681
1993-01-21,4318.7788
1993-01-22,4325.0698
1993-01-25,4365.6392
1993-01-26,4365.5098
1993-01-27,4346.834
1993-01-28,4352.4214
1993-01-29,4353.8359
1993-02-01,4392.6675
1993-02-02,4394.2935
1993-02-03,4441.6162
1993-02-04,4468.4463
1993-02-05,4462.5039
1993-02-08,4453.3779
1993-02-09,4428.8394
1993-02-10,4438.2158
1993-02-11,4452.853
1993-02-12,4422.5039
1993-02-16,4314.6821
1993-02-17,4308.6548
1993-02-18,4294.708
1993-02-19,4318.5317
1993-02-22,4329.9219
1993-02-23,4326.5137
1993-02-24,4388.5635
1993-02-25,4403.6523
1993-02-26,4414.5063
1993-03-01,4401.478
1993-03-02,4462.6406
1993-03-03,4477.5205
1993-03-04,4458.3999
1993-03-05,4446.8091
1993-03-08,4534.9824
1993-03-09,4532.9858
1993-03-10,4552.6748
1993-03-11,4526.1953
1993-03-12,4486.6787
1993-03-15,4503.2041
1993-03-16,4502.9077
1993-03-17,4471.9282
1993-03-18,4508.5117
1993-03-19,4491.0771
1993-03-22,4477.8608
1993-03-23,4476.6562
1993-03-24,4469.6191
1993-03-25,4500.437
1993-03-26,4468.874
1993-03-29,4500.147
1993-03-30,4512.75
1993-03-31,4509.8145
1993-04-01,4495.8447
1993-04-02,4407.0615
1993-04-05,4416.7749
1993-04-06,4405.2349
1993-04-07,4421.2681
1993-04-08,4412.5176
1993-04-12,4479.2642
1993-04-13,4488.0283
1993-04-14,4482.3091
1993-04-15,4479.9785
1993-04-16,4485.4941
1993-04-19,4470.8179
1993-04-20,4446.8193
1993-04-21,4431.8027
1993-04-22,4389.2051
1993-04-23,4364.3818
1993-04-26,4329.8242
1993-04-27,4376.0571
1993-04-28,4376.1592
1993-04-29,4385.0498
1993-04-30,4398.3809
1993-05-03,4422.7881
1993-05-04,4440.2773
1993-05-05,4445.9268
1993-05-06,4434.1514
1993-05-07,4426.4565
1993-05-10,4434.0186
1993-05-11,4450.1934
1993-05-12,4454.9673
1993-05-13,4398.2305
1993-05-14,4404.1094
1993-05-17,4413.4531
1993-05-18,4413.6577
1993-05-19,4488.2124
1993-05-20,4519.3564
1993-05-21,4470.7251
1993-05-24,4493.9072
1993-05-25,4503.7778
1993-05-26,4550.9858
1993-05-27,4540.498
1993-05-28,4518.5981
1993-06-01,4556.6221
1993-06-02,4558.3833
1993-06-03,4544.79
1993-06-04,4520.083
1993-06-07,4496.2793
1993-06-08,4465.9395
1993-06-09,4478.8105
1993-06-10,4474.8647
1993-06-11,4494.2988
1993-06-14,4499.1401
1993-06-15,4484.646
1993-06-16,4496.6509
1993-06-17,4508.1895
1993-06-18,4458.313
1993-06-21,4484.5293
1993-06-22,4481.5723
1993-06-23,4453.4238
1993-06-24,4490.8613
1993-06-25,4500.9663
1993-06-28,4545.4048
1993-06-29,4533.6719
1993-06-30,4532.0415
1993-07-01,4516.7739
1993-07-02,4486.4458
1993-07-06,4441.3647
1993-07-07,4455.7676
1993-07-08,4515.54
1993-07-09,4510.6353
1993-07-12,4519.4556
1993-07-13,4510.3179
1993-07-14,4530.9155
1993-07-15,4522.3945
1993-07-16,4486.689
1993-07-19,4490.0249
1993-07-20,4503.4087
1993-07-21,4502.0708
1993-07-22,4474.5933
1993-07-23,4501.2476
1993-07-26,4522.4531
1993-07-27,4514.4971
1993-07-28,4503.6875
1993-07-29,4535.0889
1993-07-30,4513.4297
1993-08-02,4535.5957
1993-08-03,4528.2354
1993-08-04,4521.1372
1993-08-05,4517.5664
1993-08-06,4523.5371
1993-08-09,4548.0312
1993-08-10,4535.3232
1993-08-11,4546.0142
1993-08-12,4530.8154
1993-08-13,4543.3301
1993-08-16,4567.6201
1993-08-17,4576.1592
1993-08-18,4606.2554
1993-08-19,4610.646
1993-08-20,4607.9741
1993-08-23,4598.8169
1993-08-24,4645.9199
1993-08-25,4650.2461
1993-08-26,4660.7178
1993-08-27,4655.5713
1993-08-30,4670.4961
1993-08-31,4688.3901
1993-09-01,4684.7773
1993-09-02,4666.2021
1993-09-03,4667.4375
1993-09-07,4638.3799
1993-09-08,4619.2065
1993-09-09,4629.874
1993-09-10,4673.5835
1993-09-13,4678.9717
1993-09-14,4656.8726
1993-09-15,4674.7012
1993-09-16,4652.4565
1993-09-17,4646.25
1993-09-20,4608.0728
1993-09-21,4586.3701
1993-09-22,4620.0562
1993-09-23,4636.0117
1993-09-24,4636.7832
1993-09-27,4680.6211
1993-09-28,4677.8647
1993-09-29,4663.4653
1993-09-30,4651.4824
1993-10-01,4676.3872
1993-10-04,4678.8296
1993-10-05,4677.7158
1993-10-06,4673
1993-10-07,4656.9502
1993-10-08,4669.1113
1993-10-11,4675.0166
1993-10-12,4677.5229
1993-10-13,4681.3564
1993-10-14,4737.1128
1993-10-15,4764.7783
1993-10-18,4754.3936
1993-10-19,4731.3555
1993-10-20,4729.9048
1993-10-21,4722.5469
1993-10-22,4700.8882
1993-10-25,4711.2769
1993-10-26,4713.1089
1993-10-27,4716.3276
1993-10-28,4748.6709
1993-10-29,4749.7715
1993-11-01,4764.0596
1993-11-02,4758.6567
1993-11-03,4702.8086
1993-11-04,4647.1548
1993-11-05,4671.5078
1993-11-08,4679.0947
1993-11-09,4680.8101
1993-11-10,4716.229
1993-11-11,4705.0122
1993-11-12,4733.7031
1993-11-15,4718.0249
1993-11-16,4749.9346
1993-11-17,4730.208
1993-11-18,4718.0059
1993-11-19,4708.0054
1993-11-22,4672.1187
1993-11-23,4692.4731
1993-11-24,4708.0166
1993-11-26,4715.418
1993-11-29,4704.2168
1993-11-30,4703.5317
1993-12-01,4704.9658
1993-12-02,4718.6016
1993-12-03,4737.1221
1993-12-06,4753.9585
1993-12-07,4757.6895
1993-12-08,4752.8203
1993-12-09,4732.4893
1993-12-10,4730.0562
1993-12-13,4748.7373
1993-12-14,4721.5752
1993-12-15,4709.0117
1993-12-16,4724.8306
1993-12-17,4756.5703
1993-12-20,4751.0854
1993-12-21,4745.4336
1993-12-22,4766.5215
1993-12-23,4767.1489
1993-12-27,4803.4312
1993-12-28,4807.7173
1993-12-29,4804.0508
1993-12-30,4784.0679
1993-12-31,4761.4932
1994-01-03,4752.0464
1994-01-04,4768.9707
1994-01-05,4776.0322
1994-01-06,4771.5479
1994-01-07,4800.5571
1994-01-10,4857.0742
1994-01-11,4845.1836
1994-01-12,4845.6011
1994-01-13,4828.3394
1994-01-14,4854.2271
1994-01-17,4837.4316
1994-01-18,4847.4116
1994-01-19,4848.0151
1994-01-20,4855.1094
1994-01-21,4852.397
1994-01-24,4824.2808
1994-01-25,4813.8511
1994-01-26,4837.8364
1994-01-27,4878.0161
1994-01-28,4895.4282
1994-01-31,4926.8003
1994-02-01,4907.5063
1994-02-02,4932.564
1994-02-03,4919.6743
1994-02-04,4808.4219
1994-02-07,4829.9766
1994-02-08,4822.7388
1994-02-09,4841.9839
1994-02-10,4802.1968
1994-02-11,4815.4956
1994-02-14,4817.2051
1994-02-15,4842.2578
1994-02-16,4845.3311
1994-02-17,4819.7822
1994-02-18,4792.936
1994-02-22,4833.1724
1994-02-23,4826.1309
1994-02-24,4759.0557
1994-02-25,4778.082
1994-02-28,4790.354
1994-03-01,4762.5156
1994-03-02,4768.3315
1994-03-03,4749.7886
1994-03-04,4768.3296
1994-03-07,4791.5796
1994-03-08,4781.0366
1994-03-09,4795.5024
1994-03-10,4762.5278
1994-03-11,4789.2212
1994-03-14,4799.3926
1994-03-15,4795.8579
1994-03-16,4821.3071
1994-03-17,4837.105
1994-03-18,4838.7827
1994-03-21,4812.3989
1994-03-22,4815.1445
1994-03-23,4812.4185
1994-03-24,4768.5967
1994-03-25,4731.835
1994-03-28,4725.7891
1994-03-29,4647.2407
1994-03-30,4574.6992
1994-03-31,4577.2231
1994-04-04,4506.3828
1994-04-05,4606.0181
1994-04-06,4603.499
1994-04-07,4633.2246
1994-04-08,4593.8926
1994-04-11,4623.4155
1994-04-12,4599.3965
1994-04-13,4585.7124
1994-04-14,4587.3589
1994-04-15,4585.2583
1994-04-18,4546.6309
1994-04-19,4547.6602
1994-04-20,4541.5688
1994-04-21,4612.6694
1994-04-22,4601.1167
1994-04-25,4655.2007
1994-04-26,4647.207
1994-04-28,4618.1309
1994-04-29,4637.1943
1994-05-02,4660.9155
1994-05-03,4661.8008
1994-05-04,4648.6377
1994-05-05,4646.7227
1994-05-06,4609.7993
1994-05-09,4555.6929
1994-05-10,4594.9058
1994-05-11,4547.6724
1994-05-12,4571.7148
1994-05-13,4575.9399
1994-05-16,4581.0693
1994-05-17,4633.2847
1994-05-18,4679.0601
1994-05-19,4708.6997
1994-05-20,4694.4438
1994-05-23,4676.8882
1994-05-24,4694.7729
1994-05-25,4712.2158
1994-05-26,4719.8081
1994-05-27,4723.6074
1994-05-31,4714.9541
1994-06-01,4727.2534
1994-06-02,4728.5894
1994-06-03,4754.9941
1994-06-06,4742.7827
1994-06-07,4736.0547
1994-06-08,4723.9775
1994-06-09,4734.6777
1994-06-10,4743.2754
1994-06-13,4748.0435
1994-06-14,4782.8193
1994-06-15,4764.4785
1994-06-16,4778.7583
1994-06-17,4742.0039
1994-06-20,4710.7051
1994-06-21,4667.0215
1994-06-22,4685.5259
1994-06-23,4649.0151
1994-06-24,4578.9937
1994-06-27,4627.2847
1994-06-28,4615.3564
1994-06-29,4632.3291
1994-06-30,4597.022
1994-07-01,4618.4966
1994-07-05,4621.5972
1994-07-06,4619.1816
1994-07-07,4642.9824
1994-07-08,4655.3584
1994-07-11,4640.1816
1994-07-12,4639.0371
1994-07-13,4647.2891
1994-07-14,4697.3115
1994-07-15,4705.2466
1994-07-18,4716.9634
1994-07-19,4702.7578
1994-07-20,4678.8428
1994-07-21,4689.5303
1994-07-22,4694.8213
1994-07-25,4707.7295
1994-07-26,4698.8452
1994-07-27,4690.6572
1994-07-28,4708.229
1994-07-29,4751.1016
1994-08-01,4781.5176
1994-08-02,4778.3047
1994-08-03,4787.9253
1994-08-04,4757.0088
1994-08-05,4743.2876
1994-08-08,4752.8457
1994-08-09,4755.6016
1994-08-10,4781.1938
1994-08-11,4766.353
1994-08-12,4799.0903
1994-08-15,4793.064
1994-08-16,4833.9409
1994-08-17,4835.8765
1994-08-18,4814.8267
1994-08-19,4820.3921
1994-08-22,4806.5654
1994-08-23,4829.8579
1994-08-24,4878.126
1994-08-25,4868.7734
1994-08-26,4930.6182
1994-08-29,4939.9443
1994-08-30,4955.9722
1994-08-31,4949.9927
1994-09-01,4926.189
1994-09-02,4904.4688
1994-09-06,4913.9487
1994-09-07,4904.4585
1994-09-08,4927.7935
1994-09-09,4877.3232
1994-09-12,4856.6841
1994-09-13,4870.7065
1994-09-14,4884.4326
1994-09-15,4948.7183
1994-09-16,4910.2261
1994-09-19,4908.6025
1994-09-20,4829.146
1994-09-21,4808.9941
1994-09-22,4806.9731
1994-09-23,4789.9717
1994-09-26,4805.3359
1994-09-27,4818.5386
1994-09-28,4848.2671
1994-09-29,4821.2944
1994-09-30,4826.3804
1994-10-03,4818.0146
1994-10-04,4742.9927
1994-10-05,4731.5981
1994-10-06,4719.3062
1994-10-07,4749.041
1994-10-10,4791.021
1994-10-11,4863.1157
1994-10-12,4859.7061
1994-10-13,4884.2134
1994-10-14,4898.8506
1994-10-17,4897.8325
1994-10-18,4884.1084
1994-10-19,4912.1196
1994-10-20,4875.5635
1994-10-21,4854.6743
1994-10-24,4811.7861
1994-10-25,4819.853
1994-10-26,4832.0605
1994-10-27,4866.4961
1994-10-28,4951.1455
1994-10-31,4937.0679
1994-11-01,4896.4297
1994-11-02,4876.4639
1994-11-03,4892.2007
1994-11-04,4834.5342
1994-11-07,4844.4634
1994-11-08,4873.2358
1994-11-09,4871.0518
1994-11-10,4860.3188
1994-11-11,4838.7412
1994-11-14,4879.3623
1994-11-15,4868.79
1994-11-16,4875.7739
1994-11-17,4854.1724
1994-11-18,4832.7778
1994-11-21,4799.0977
1994-11-22,4711.3662
1994-11-23,4710.3208
1994-11-25,4737.3638
1994-11-28,4758.2676
1994-11-29,4769.3184
1994-11-30,4753.626
1994-12-01,4703.4771
1994-12-02,4751.0757
1994-12-05,4752.0723
1994-12-06,4749.9863
1994-12-07,4730.0161
1994-12-08,4668.3262
1994-12-09,4686.4653
1994-12-12,4713.7207
1994-12-13,4721.3501
1994-12-14,4773.0684
1994-12-15,4777.4185
1994-12-16,4814.5464
1994-12-19,4805.0444
1994-12-20,4796.6089
1994-12-21,4823.5815
1994-12-22,4824.2666
1994-12-23,4829.7207
1994-12-27,4858.1543
1994-12-28,4840.8936
1994-12-29,4844.2988
1994-12-30,4825.3706
1995-01-03,4823.7969
1995-01-04,4842.3564
1995-01-05,4838.9731
1995-01-06,4842.6392
1995-01-09,4844.8345
1995-01-10,4853.9941
1995-01-11,4853.7798
1995-01-12,4853.5649
1995-01-13,4900.9653
1995-01-16,4937.5625
1995-01-17,4944.8774
1995-01-18,4941.3945
1995-01-19,4911.7524
1995-01-20,4888.4648
1995-01-23,4899.793
1995-01-24,4900.8062
1995-01-25,4918.5181
1995-01-26,4928.1626
1995-01-27,4950.436
1995-01-30,4931.2065
1995-01-31,4953.0967
1995-02-01,4953.1973
1995-02-02,4979.5786
1995-02-03,5042.9058
1995-02-06,5072.2617
1995-02-07,5069.2197
1995-02-08,5073.8022
1995-02-09,5064.1562
1995-02-10,5078.792
1995-02-13,5082.0923
1995-02-14,5092.7461
1995-02-15,5114.6401
1995-02-16,5122.0078
1995-02-17,5088.0752
1995-02-21,5096.5815
1995-02-22,5122.3442
1995-02-23,5143.3159
1995-02-24,5156.4438
1995-02-27,5111.2227
1995-02-28,5150.0229
1995-03-01,5132.7881
1995-03-02,5127.3745
1995-03-03,5131.5679
1995-03-06,5134.7856
1995-03-07,5097.2139
1995-03-08,5108.2441
1995-03-09,5111.1616
1995-03-10,5180.3745
1995-03-13,5185.9067
1995-03-14,5216.7495
1995-03-15,5206.1558
1995-03-16,5244.5854
1995-03-17,5245.8516
1995-03-20,5252.6587
1995-03-21,5241.1069
1995-03-22,5247.5986
1995-03-23,5250.6191
1995-03-24,5304.7944
1995-03-27,5331.1987
